datetime,power,ec_wind_speed_10m,ec_wind_speed_70m,gfs_wind_speed_10m,gfs_wind_speed_70m
2021-05-07 22:15:00,35.5599,6.2758536,8.481064,4.59691,5.3745866
2021-05-07 22:30:00,35.36,6.287561,8.567672,4.661071,5.4296393
2021-05-07 22:45:00,34.977,6.358357,8.718825,4.53072,5.29709
2021-05-07 23:00:00,34.4297,6.4211907,8.906582,4.496403,5.217604
2021-05-07 23:15:00,33.6969,6.4475403,9.042768,4.4519553,5.160559
2021-05-07 23:30:00,32.8018,6.4387846,9.112833,4.4788494,5.1574125
2021-05-07 23:45:00,31.7686,6.3363414,8.970852,4.605895,5.2585177
2021-05-08 00:00:00,28.8125,7.2786083,9.801538,5.549698,6.4245896
2021-05-08 00:15:00,27.5417,7.1586204,10.17475,6.1061964,7.829434
2021-05-08 00:30:00,26.316,6.7197204,9.9949045,6.178053,8.668034
2021-05-08 00:45:00,25.1015,6.3088365,9.832974,6.518214,8.810672
2021-05-08 01:00:00,23.9213,6.0594454,9.48386,6.731889,9.407137
2021-05-08 01:15:00,22.7549,6.056226,9.240979,6.9140024,9.863087
2021-05-08 01:30:00,21.6815,6.176792,8.822841,6.8767085,9.776368
2021-05-08 01:45:00,20.6846,6.2012973,8.541387,6.6221333,9.3590555
2021-05-08 02:00:00,19.7408,6.15842,8.237044,6.1266174,8.535893
2021-05-08 02:15:00,18.8469,5.961351,7.836196,5.731093,7.845287
2021-05-08 02:30:00,17.9917,5.780836,7.3820515,5.5711007,7.344109
2021-05-08 02:45:00,17.1729,5.760528,7.208139,5.512076,7.0874553
2021-05-08 03:00:00,16.4046,5.816979,7.264472,5.587227,7.014028
2021-05-08 03:15:00,15.6681,5.8635163,7.3872843,5.6417294,6.904442
2021-05-08 03:30:00,15.0286,5.8921785,7.50688,5.585433,6.7930865
2021-05-08 03:45:00,14.479,5.9731493,7.7349844,5.4261875,6.4451923
2021-05-08 04:00:00,14.0134,6.01431,7.925046,5.1330004,5.616157
2021-05-08 04:15:00,13.6411,5.9787207,7.9388866,4.7895427,4.963161
2021-05-08 04:30:00,13.2956,5.9982,8.028,4.45998,4.5580907
2021-05-08 04:45:00,12.9827,5.961067,8.067238,4.3595676,4.4852676
2021-05-08 05:00:00,12.7209,5.910613,7.8611608,4.421878,4.678054
2021-05-08 05:15:00,12.502,5.8153954,7.4302793,4.5042386,5.010145
2021-05-08 05:30:00,12.3377,5.74555,7.112042,4.649079,5.3804746
2021-05-08 05:45:00,12.2332,5.859998,7.2103,4.8278365,5.5664763
2021-05-08 06:00:00,12.1877,6.03845,8.011326,4.960112,5.581569
2021-05-08 06:15:00,12.2137,6.03287,7.976949,5.007089,5.497533
2021-05-08 06:30:00,12.2462,6.014387,7.5274987,4.990497,5.407536
2021-05-08 06:45:00,12.2919,5.821897,7.1471777,4.895315,5.313456
2021-05-08 07:00:00,12.3442,5.3467283,6.7415986,4.732773,5.2339926
2021-05-08 07:15:00,12.4098,4.952236,6.7397914,4.5736403,5.4141803
2021-05-08 07:30:00,12.4427,5.358104,7.3004937,4.4757595,5.801541
2021-05-08 07:45:00,12.4493,6.1512623,7.7569895,4.532594,6.0455847
2021-05-08 08:00:00,12.423,6.630276,8.136064,4.6713767,6.1216793
2021-05-08 08:15:00,12.3508,6.563229,8.272011,4.7250853,6.13779
2021-05-08 08:30:00,12.2658,6.3864813,7.81301,4.7962728,6.03148
2021-05-08 08:45:00,12.1487,6.212635,7.4566197,4.858099,5.8076825
2021-05-08 09:00:00,12.0,6.187549,7.3432274,5.0933833,5.6210012
2021-05-08 09:15:00,11.8014,6.136581,7.3069577,5.120859,5.696136
2021-05-08 09:30:00,11.6426,6.104344,7.267028,4.9032345,5.4378285
2021-05-08 09:45:00,11.5102,5.951117,7.134401,4.546377,5.072242
2021-05-08 10:00:00,11.4099,5.7552733,6.8020487,4.252183,4.739841
2021-05-08 10:15:00,11.3287,5.631298,6.546605,4.14184,4.620327
2021-05-08 10:30:00,11.3537,5.5622087,6.391606,4.1441317,4.6145725
2021-05-08 10:45:00,11.4788,5.5689626,6.361863,4.2516975,4.7331176
2021-05-08 11:00:00,11.7123,5.5920043,6.381402,4.5133896,5.0364647
2021-05-08 11:15:00,12.0581,5.645451,6.44469,4.856603,5.4354444
2021-05-08 11:30:00,12.4888,5.7696314,6.5850077,5.165993,5.781479
2021-05-08 11:45:00,13.0165,5.9306507,6.7636786,5.3965135,6.0353737
2021-05-08 12:00:00,13.648,6.109756,6.953991,5.6099067,6.2755604
2021-05-08 12:15:00,14.4067,6.163936,7.0096107,5.770036,6.4565682
2021-05-08 12:30:00,15.2523,6.19482,7.0422,5.8360596,6.539355
2021-05-08 12:45:00,16.2007,6.22526,7.0742626,5.8299837,6.5392003
2021-05-08 13:00:00,17.2789,6.2628255,7.1117544,5.7865686,6.4935575
2021-05-08 13:15:00,18.5271,6.2992673,7.1432548,5.7548823,6.454445
2021-05-08 13:30:00,19.8219,6.2825327,7.113203,5.7419777,6.436065
2021-05-08 13:45:00,21.1833,6.167892,6.9699225,5.695765,6.3797607
2021-05-08 14:00:00,22.6248,5.969647,6.738961,5.620395,6.295673
2021-05-08 14:15:00,24.1622,5.8323197,6.5851445,5.559538,6.212155
2021-05-08 14:30:00,25.7472,5.8009377,6.557689,5.517154,6.1613903
2021-05-08 14:45:00,27.3788,5.8814178,6.655565,5.4611554,6.1084967
2021-05-08 15:00:00,29.0551,6.0197344,6.814599,5.4282904,6.0696974
2021-05-08 15:15:00,30.7617,6.133946,6.949118,5.3443317,5.985151
2021-05-08 15:30:00,32.4013,6.175054,7.003176,5.4475408,6.1125255
2021-05-08 15:45:00,33.9168,6.172203,7.006921,5.585597,6.2751913
2021-05-08 16:00:00,35.2604,6.166359,7.0106955,5.649625,6.351907
2021-05-08 16:15:00,36.3976,6.1499586,7.012082,5.6603355,6.369105
2021-05-08 16:30:00,37.3699,6.153292,7.0446014,5.6313567,6.343132
2021-05-08 16:45:00,38.1806,6.1547956,7.070174,5.5508785,6.2592754
2021-05-08 17:00:00,38.8053,6.166049,7.095783,5.444466,6.1483583
2021-05-08 17:15:00,39.2521,6.21661,7.166944,5.333422,6.0342155
2021-05-08 17:30:00,39.5314,6.30051,7.285501,5.2343855,5.933287
2021-05-08 17:45:00,39.6404,6.392207,7.413856,5.1382856,5.837862
2021-05-08 18:00:00,39.547,6.330147,7.3612947,5.1035776,5.814256
2021-05-08 18:15:00,39.2985,6.0951624,7.115307,5.0773745,5.7984753
2021-05-08 18:30:00,39.0051,5.801312,6.807276,4.9900007,5.7177954
2021-05-08 18:45:00,38.7593,5.5161424,6.5684404,4.8217406,5.5468907
2021-05-08 19:00:00,38.5758,5.206758,6.360405,4.614789,5.343169
2021-05-08 19:15:00,38.4996,4.8070126,6.2332926,4.446859,5.2077293
2021-05-08 19:30:00,38.5301,3.7781012,6.2215633,4.279759,5.1585774
2021-05-08 19:45:00,38.6828,3.5917895,6.4332037,3.455001,5.1282973
2021-05-08 20:00:00,38.9743,3.922954,6.7062044,3.0638812,5.199763
2021-05-08 20:15:00,39.4226,4.186776,6.8936677,3.1932807,5.264009
2021-05-08 20:30:00,40.0318,4.3340836,7.009051,3.3370035,5.272965
2021-05-08 20:45:00,40.8396,4.3840184,6.865067,3.5494251,5.502097
2021-05-08 21:00:00,41.855,4.566418,6.739846,3.967813,6.4372272
2021-05-08 21:15:00,43.1392,4.8493,7.256831,4.312713,7.1772685
2021-05-08 21:30:00,44.4537,5.3523793,7.557467,4.4914927,7.3907433
2021-05-08 21:45:00,45.7638,5.738424,7.6319203,4.580679,7.4741673
2021-05-08 22:00:00,47.0141,5.5685534,7.653484,4.620415,7.4647584
2021-05-08 22:15:00,48.1813,5.4708457,7.6410823,4.7237444,7.352748
2021-05-08 22:30:00,49.0387,5.463619,8.025233,4.9117913,7.2160635
2021-05-08 22:45:00,49.5179,5.503811,8.264951,4.867581,7.2666707
2021-05-08 23:00:00,49.4994,5.483314,7.9513164,4.780384,7.439976
2021-05-08 23:15:00,48.947,5.4879475,7.510621,4.7410083,7.4880195
2021-05-08 23:30:00,47.9823,5.457122,7.122263,4.7377915,6.8902836
2021-05-08 23:45:00,46.6063,5.4481177,6.887066,4.6948004,5.93714
2021-05-09 00:00:00,46.9845,6.617068,10.473958,4.765393,6.057222
2021-05-09 00:15:00,45.8711,6.619069,10.000444,4.8707423,5.762731
2021-05-09 00:30:00,44.4092,6.3197637,7.752475,5.0051923,5.6708627
2021-05-09 00:45:00,42.6284,5.676597,6.6523733,4.90611,5.372779
2021-05-09 01:00:00,40.5495,5.27187,5.9424567,4.8756666,5.0099387
2021-05-09 01:15:00,38.2613,5.0139823,5.1276064,4.6535416,4.9978247
2021-05-09 01:30:00,35.9597,5.077693,4.482069,4.7026215,4.6045585
2021-05-09 01:45:00,33.6748,5.1433983,4.403574,3.9067953,2.805111
2021-05-09 02:00:00,31.3825,4.922136,4.3878336,4.1928988,4.150308
2021-05-09 02:15:00,29.1024,4.4462214,4.0412693,4.381632,5.303298
2021-05-09 02:30:00,26.9166,4.1623044,3.520176,4.2653017,4.350075
2021-05-09 02:45:00,24.8165,3.953198,3.2476392,3.5878875,3.2991407
2021-05-09 03:00:00,22.7756,3.6789129,2.950467,2.8609354,2.6497316
2021-05-09 03:15:00,20.7909,3.4148388,2.6212382,2.4536479,2.1456826
2021-05-09 03:30:00,19.0693,3.1818163,2.3731024,1.9921644,1.4688994
2021-05-09 03:45:00,17.5495,3.0040243,2.1527886,1.8750969,1.2719787
2021-05-09 04:00:00,16.2188,2.7571256,1.7475873,2.010828,1.4089153
2021-05-09 04:15:00,15.0523,2.3612657,1.1234597,2.1926093,1.8228822
2021-05-09 04:30:00,14.0637,1.8549913,0.5220633,2.1094527,1.825283
2021-05-09 04:45:00,13.2338,1.4537697,0.6445978,1.8933394,1.5587324
2021-05-09 05:00:00,12.5422,1.3222094,0.9767031,1.7773112,1.3766581
2021-05-09 05:15:00,11.966,1.2636929,1.2503998,1.8780885,1.2457308
2021-05-09 05:30:00,11.5041,1.4020139,1.3699335,2.191265,1.5327867
2021-05-09 05:45:00,11.1449,1.7387311,1.5216923,2.5177133,2.1195707
2021-05-09 06:00:00,10.8785,2.2120802,1.8012882,2.6595354,2.6360724
2021-05-09 06:15:00,10.6906,2.7125123,1.9352604,2.753281,3.1976492
2021-05-09 06:30:00,10.6146,2.9530752,2.0345993,2.8675675,3.6995413
2021-05-09 06:45:00,10.6555,2.8118958,2.0950336,2.9349508,3.9354765
2021-05-09 07:00:00,10.8079,2.5548172,1.9893185,3.0059786,4.1215634
2021-05-09 07:15:00,11.0796,2.4078975,1.9333929,2.954049,4.2182913
2021-05-09 07:30:00,11.3359,2.3086815,2.1117256,2.80262,4.261777
2021-05-09 07:45:00,11.5766,2.8600707,2.1808405,2.945125,4.388586
2021-05-09 08:00:00,11.801,2.0583928,1.8677853,3.3973684,4.4352984
2021-05-09 08:15:00,12.0213,1.4865553,1.7333825,3.3534667,4.295836
2021-05-09 08:30:00,12.2247,2.2079408,2.4522147,3.620768,3.957686
2021-05-09 08:45:00,12.4235,2.749602,2.9193811,3.3882313,3.676072
2021-05-09 09:00:00,12.63,2.8323653,2.9922998,3.3009157,3.6099584
2021-05-09 09:15:00,12.8509,2.5929801,2.7400491,3.3085153,3.607443
2021-05-09 09:30:00,12.9524,2.5050206,2.6449802,3.1954455,3.4627926
2021-05-09 09:45:00,12.9779,2.4479766,2.5843408,3.0506697,3.2906842
2021-05-09 10:00:00,12.9588,2.5307274,2.6696615,2.9038155,3.1236813
2021-05-09 10:15:00,12.927,2.5771852,2.7159505,2.7970896,3.003681
2021-05-09 10:30:00,12.8255,2.5096421,2.6451037,2.7221477,2.9147367
2021-05-09 10:45:00,12.674,2.4454489,2.5692713,2.4987195,2.6524644
2021-05-09 11:00:00,12.4796,2.407888,2.5076964,2.208824,2.322333
2021-05-09 11:15:00,12.2557,2.3358104,2.4205606,2.0175772,2.0926228
2021-05-09 11:30:00,12.009,2.2658443,2.357012,1.9436966,1.9719381
2021-05-09 11:45:00,11.7402,2.2603142,2.358976,1.9223299,1.8708616
2021-05-09 12:00:00,11.45,2.195115,2.280144,2.0122952,1.8735024
2021-05-09 12:15:00,11.1271,2.2422621,2.3338952,2.1669216,1.9701312
2021-05-09 12:30:00,10.8255,2.4645581,2.5680285,2.2760684,2.044386
2021-05-09 12:45:00,10.5563,2.666777,2.7798326,2.273124,2.0725663
2021-05-09 13:00:00,10.3127,2.83575,2.958798,2.2248135,2.1208336
2021-05-09 13:15:00,10.1055,2.942664,3.068836,2.226568,2.2328074
2021-05-09 13:30:00,10.0483,2.9716632,3.0988429,2.3486667,2.453575
2021-05-09 13:45:00,10.1055,3.0610259,3.2261755,2.50124,2.6878572
2021-05-09 14:00:00,10.2435,3.200158,3.4242897,2.6614695,2.9371035
2021-05-09 14:15:00,10.4285,3.4163475,3.6900713,3.0991814,3.4249542
2021-05-09 14:30:00,10.6497,3.6034415,3.9124978,3.7760744,4.1449447
2021-05-09 14:45:00,10.8962,3.9133446,4.250782,4.2423177,4.6454597
2021-05-09 15:00:00,11.1568,3.9091535,4.2160716,4.5175548,4.962241
2021-05-09 15:15:00,11.4139,3.5020986,3.7330887,4.7994485,5.2842107
2021-05-09 15:30:00,11.6552,3.255886,3.4379013,5.044397,5.5793524
2021-05-09 15:45:00,11.8926,3.2368994,3.407179,5.437645,6.0633664
2021-05-09 16:00:00,12.1505,3.059621,3.2267475,5.9278455,6.6230097
2021-05-09 16:15:00,12.4547,2.7308424,2.9105256,5.755143,6.4231935
2021-05-09 16:30:00,12.7497,2.4029832,2.6117177,5.2447014,5.8907585
2021-05-09 16:45:00,13.048,2.2670782,2.5220773,4.9514394,5.5607615
2021-05-09 17:00:00,13.3628,2.3980381,2.6898782,4.9211755,5.550183
2021-05-09 17:15:00,13.701,2.5117676,2.7803202,5.7109704,6.4169765
2021-05-09 17:30:00,14.0703,2.3052847,2.513638,5.927882,6.6920896
2021-05-09 17:45:00,14.4923,2.1650708,2.3645823,6.00478,6.798897
2021-05-09 18:00:00,14.9833,2.362938,2.622765,5.9697356,6.7690024
2021-05-09 18:15:00,15.5405,2.9629831,3.3338208,5.83316,6.621891
2021-05-09 18:30:00,16.0169,3.8149145,4.2998567,5.6790915,6.464105
2021-05-09 18:45:00,16.4077,4.2151084,4.7832336,5.556258,6.3558025
2021-05-09 19:00:00,16.7159,4.3508058,4.9780097,5.4698496,6.28574
2021-05-09 19:15:00,16.9459,4.187613,4.8535194,5.424767,6.2677565
2021-05-09 19:30:00,17.1179,3.4369106,4.0938,5.400679,6.3001065
2021-05-09 19:45:00,17.2082,1.9339147,2.898797,5.4587803,6.4628553
2021-05-09 20:00:00,17.2082,1.5703379,1.970752,5.499307,6.663552
2021-05-09 20:15:00,17.0804,1.5818323,1.8424431,5.1613607,6.8336787
2021-05-09 20:30:00,16.9161,1.8892872,2.5113575,4.7370143,7.055009
2021-05-09 20:45:00,16.6938,2.6762245,4.0832505,4.63301,7.3152475
2021-05-09 21:00:00,16.4077,4.817041,8.30762,4.8523664,7.819556
2021-05-09 21:15:00,16.0456,4.3455873,8.968824,5.2657604,8.427919
2021-05-09 21:30:00,15.6817,3.9389803,9.809399,5.211702,8.484653
2021-05-09 21:45:00,15.3161,4.888596,10.6868515,5.1046376,8.212468
2021-05-09 22:00:00,14.9627,4.7892013,9.13502,4.6182146,7.7756176
2021-05-09 22:15:00,14.6074,4.0969596,10.338829,4.6585016,8.036866
2021-05-09 22:30:00,14.4788,3.9415853,8.531875,4.5427337,7.839176
2021-05-09 22:45:00,14.5667,2.4738722,6.4439344,5.0587564,8.889408
2021-05-09 23:00:00,14.8802,0.7827167,4.639831,5.7278914,9.314005
2021-05-09 23:15:00,15.4351,3.3541825,5.106467,5.569568,8.44525
2021-05-09 23:30:00,16.2115,4.083993,9.020025,5.0944185,7.628079
2021-05-09 23:45:00,17.2383,5.131968,8.6813755,4.8840313,7.0920773
2021-05-10 00:00:00,19.5198,4.3811994,8.893742,4.795837,8.430187
2021-05-10 00:15:00,20.635,4.6234784,9.207014,5.340048,8.207385
2021-05-10 00:30:00,21.7466,4.7838993,9.29224,5.42175,8.348349
2021-05-10 00:45:00,22.8507,4.637062,8.517627,5.5148096,8.122915
2021-05-10 01:00:00,23.9527,4.7383666,8.593315,5.5914183,8.144216
2021-05-10 01:15:00,25.0391,4.8239202,8.566974,5.392521,7.85041
2021-05-10 01:30:00,26.2105,4.5811105,7.9439254,5.3108473,7.9917817
2021-05-10 01:45:00,27.4407,4.488976,7.451362,5.328241,8.492075
2021-05-10 02:00:00,28.7332,4.527303,7.2257557,5.780863,9.944057
2021-05-10 02:15:00,30.0318,4.6587977,7.6613474,6.101233,10.607776
2021-05-10 02:30:00,31.1969,4.200799,6.9875474,6.1662216,10.510034
2021-05-10 02:45:00,32.2237,3.6674538,5.3835435,6.340635,10.115092
2021-05-10 03:00:00,33.0979,3.5558074,4.0513134,5.6350646,9.123638
2021-05-10 03:15:00,33.7806,3.342029,3.7697058,4.8328843,8.614724
2021-05-10 03:30:00,34.1399,3.4994066,4.807416,4.8988695,8.548174
2021-05-10 03:45:00,34.1801,4.2272315,5.7068477,4.6367397,8.6037445
2021-05-10 04:00:00,33.8734,4.531887,6.243754,4.7199874,8.639353
2021-05-10 04:15:00,33.2544,4.5111904,6.2295165,4.7326713,8.634536
2021-05-10 04:30:00,32.4403,4.551932,6.2405944,4.86225,8.708099
2021-05-10 04:45:00,31.4198,4.6439376,6.3233514,5.12355,8.953999
2021-05-10 05:00:00,30.2353,4.6545763,6.420547,5.55743,9.354205
2021-05-10 05:15:00,28.8827,4.4911933,6.310185,5.9859533,9.710232
2021-05-10 05:30:00,27.4737,4.4675536,6.8707805,6.231692,9.917647
2021-05-10 05:45:00,26.0312,4.9940553,7.374852,6.2981405,10.026545
2021-05-10 06:00:00,24.5856,5.029108,7.377427,6.3231974,10.068502
2021-05-10 06:15:00,23.1529,4.605204,6.55588,6.4324384,10.117999
2021-05-10 06:30:00,22.0001,4.287539,6.0514364,6.4108458,10.0886135
2021-05-10 06:45:00,21.1232,4.0231576,5.9527593,6.4593763,10.031818
2021-05-10 07:00:00,20.5402,3.6486957,5.3675866,6.5355573,9.950021
2021-05-10 07:15:00,20.2493,3.2671192,5.0308814,6.620474,9.839019
2021-05-10 07:30:00,20.3175,4.018563,4.708094,6.8234763,9.665337
2021-05-10 07:45:00,20.7475,4.1342196,4.399444,7.263007,9.459783
2021-05-10 08:00:00,21.549,3.6973298,4.268468,7.286306,9.237283
2021-05-10 08:15:00,22.7569,3.318226,4.3788433,7.7170186,9.176722
2021-05-10 08:30:00,24.3664,4.3474755,5.8537602,7.8814507,9.230862
2021-05-10 08:45:00,26.4334,6.122605,7.7022457,7.8526783,9.185159
2021-05-10 09:00:00,29.0097,7.3028145,8.902095,7.7880435,9.103995
2021-05-10 09:15:00,32.1603,8.320934,9.934352,7.758281,9.046685
2021-05-10 09:30:00,35.8479,8.9028015,10.591584,7.6957974,8.9698515
2021-05-10 09:45:00,40.1473,9.375722,11.172339,7.6161036,8.860918
2021-05-10 10:00:00,45.1183,9.783026,11.634758,7.6490154,8.910708
2021-05-10 10:15:00,50.7739,9.836387,11.648174,7.8123865,9.097367
2021-05-10 10:30:00,56.6275,9.585061,11.316723,7.9668007,9.263247
2021-05-10 10:45:00,62.467,9.38819,11.029975,8.075516,9.360704
2021-05-10 11:00:00,68.09,9.217345,10.773109,8.074474,9.332907
2021-05-10 11:15:00,73.306,8.962443,10.410813,8.0185375,9.238645
2021-05-10 11:30:00,78.0282,8.560876,9.894404,7.888228,9.062156
2021-05-10 11:45:00,82.1149,8.146526,9.378264,7.7593346,8.889576
2021-05-10 12:00:00,85.5443,7.8208904,8.9715,7.615432,8.701692
2021-05-10 12:15:00,88.2633,7.5262322,8.608504,7.475913,8.522031
2021-05-10 12:30:00,90.2882,7.250655,8.283719,7.355178,8.365063
2021-05-10 12:45:00,91.595,7.0717773,8.08048,7.257304,8.237436
2021-05-10 13:00:00,92.1967,6.9414544,7.926024,7.1246147,8.074213
2021-05-10 13:15:00,92.0872,6.780028,7.7356105,6.9580865,7.874211
2021-05-10 13:30:00,91.3494,6.6915703,7.636929,6.7611556,7.6415057
2021-05-10 13:45:00,90.0712,6.7426867,7.700586,6.572258,7.420058
2021-05-10 14:00:00,88.2633,6.8565693,7.8309364,6.426242,7.248074
2021-05-10 14:15:00,86.1007,6.8628764,7.8347054,6.3110495,7.1184974
2021-05-10 14:30:00,83.4937,6.780423,7.746677,6.220752,7.0075746
2021-05-10 14:45:00,80.5946,6.7823844,7.7511325,6.1246257,6.8931727
2021-05-10 15:00:00,77.4755,6.8535085,7.833111,6.0402265,6.7972074
2021-05-10 15:15:00,74.2559,6.996893,8.001619,5.9966397,6.7459416
2021-05-10 15:30:00,71.0236,7.1194916,8.150514,5.977588,6.7247744
2021-05-10 15:45:00,67.8126,7.1616035,8.211764,5.9454074,6.6921334
2021-05-10 16:00:00,64.6766,7.1247296,8.175996,5.894984,6.6395087
2021-05-10 16:15:00,61.5765,7.04155,8.090183,5.80902,6.544104
2021-05-10 16:30:00,58.5834,7.0854197,8.155353,5.7121663,6.4397187
2021-05-10 16:45:00,55.7584,7.0586834,8.137612,5.640002,6.3657684
2021-05-10 17:00:00,53.1533,7.020144,8.106254,5.5764027,6.300853
2021-05-10 17:15:00,50.7739,6.9844203,8.073862,5.4763165,6.195835
2021-05-10 17:30:00,48.6778,6.897229,7.981342,5.3801684,6.096152
2021-05-10 17:45:00,46.8617,6.7205353,7.791658,5.322297,6.0423446
2021-05-10 18:00:00,45.2884,6.494042,7.5460277,5.273266,6.002725
2021-05-10 18:15:00,43.9416,6.302341,7.3452325,5.1897845,5.925161
2021-05-10 18:30:00,42.8395,6.1318502,7.161703,5.111138,5.856646
2021-05-10 18:45:00,41.9842,5.871301,6.907663,5.0548053,5.8162103
2021-05-10 19:00:00,41.3325,5.681225,6.7548943,4.988136,5.7701483
2021-05-10 19:15:00,40.8455,5.2936134,6.418107,4.87759,5.6784616
2021-05-10 19:30:00,40.4408,4.633368,5.9392166,4.7307715,5.5637465
2021-05-10 19:45:00,40.1165,3.5709047,5.7509212,4.5269427,5.4327326
2021-05-10 20:00:00,39.8862,3.2784271,5.495768,3.7554529,5.2128177
2021-05-10 20:15:00,39.7486,3.3452613,5.20284,3.0020752,5.0993533
2021-05-10 20:30:00,39.7028,3.7242534,6.2311206,2.9942276,5.0199633
2021-05-10 20:45:00,39.7333,4.641637,7.906656,2.9582996,4.9049425
2021-05-10 21:00:00,39.8403,4.601439,7.241838,2.8898773,4.6932473
2021-05-10 21:15:00,40.0242,4.485528,7.073246,2.8591726,4.441935
2021-05-10 21:30:00,40.0703,4.7732325,7.163471,2.9160838,4.3434806
2021-05-10 21:45:00,40.0089,5.3844686,7.4836297,3.0158627,4.4803042
2021-05-10 22:00:00,39.8403,5.766562,8.025255,3.1264505,4.7519555
2021-05-10 22:15:00,39.5504,5.956759,8.357709,3.2573845,5.004066
2021-05-10 22:30:00,39.1417,6.103158,8.3728075,3.389864,5.0946183
2021-05-10 22:45:00,38.6025,5.8927627,8.044279,3.6630979,4.998814
2021-05-10 23:00:00,37.9521,5.3863993,7.816775,4.198011,4.9509597
2021-05-10 23:15:00,37.1813,5.0151296,7.6776876,4.072346,4.7504473
2021-05-10 23:30:00,36.2689,4.8081355,6.9317675,4.0498962,4.5052304
2021-05-10 23:45:00,35.2521,4.5075655,5.7782974,4.0058947,4.3610497
2021-05-11 00:00:00,31.8572,3.8974755,4.160292,4.1896944,6.38615
2021-05-11 00:15:00,29.9842,3.9807644,4.1011896,4.155696,5.769799
2021-05-11 00:30:00,28.0635,4.0608916,4.1832066,4.0969024,4.611382
2021-05-11 00:45:00,26.1154,4.291556,4.530813,4.07441,4.110689
2021-05-11 01:00:00,24.1884,5.0222507,6.2937384,3.8941863,3.219664
2021-05-11 01:15:00,22.2929,5.502315,7.7143393,3.7350519,3.2620897
2021-05-11 01:30:00,20.523,5.5097322,7.907267,3.6650164,3.389314
2021-05-11 01:45:00,18.8671,5.5465965,7.940383,3.2646008,3.0436664
2021-05-11 02:00:00,17.3139,5.3309407,7.6943088,3.0568297,2.6448166
2021-05-11 02:15:00,15.8666,5.4926295,7.7503133,2.833402,2.504801
2021-05-11 02:30:00,14.5058,5.757163,8.102257,2.679652,2.4355881
2021-05-11 02:45:00,13.221,5.96241,8.504165,3.040324,2.9734757
2021-05-11 03:00:00,12.009,6.0331283,8.563449,4.313977,4.5233116
2021-05-11 03:15:00,10.8667,5.9591117,8.469825,4.725402,5.1479983
2021-05-11 03:30:00,9.8373,5.934632,8.505059,4.9083757,5.403618
2021-05-11 03:45:00,8.9202,5.913097,8.500535,4.9038663,4.726498
2021-05-11 04:00:00,8.111,5.9516006,8.4779625,4.626188,4.5048084
2021-05-11 04:15:00,7.407,6.0115247,8.453092,4.8004575,4.571673
2021-05-11 04:30:00,6.8272,6.057133,8.433072,5.0172153,4.834587
2021-05-11 04:45:00,6.3648,6.1422443,8.471307,5.133105,5.506511
2021-05-11 05:00:00,6.0046,6.172537,8.575963,5.1919928,6.551002
2021-05-11 05:15:00,5.7426,6.249041,8.932109,5.29408,7.1487327
2021-05-11 05:30:00,5.5613,6.334184,9.339736,5.2703485,7.5041733
2021-05-11 05:45:00,5.4688,6.340904,9.418274,5.1950135,7.667874
2021-05-11 06:00:00,5.4639,6.2627597,9.344192,5.126755,7.7879667
2021-05-11 06:15:00,5.5467,6.235984,9.34244,5.1339893,7.840512
2021-05-11 06:30:00,5.6543,6.22005,9.36354,5.2158136,8.009585
2021-05-11 06:45:00,5.7918,6.3833227,9.498629,5.3450503,8.220707
2021-05-11 07:00:00,5.955,6.440325,9.531132,5.40176,8.263964
2021-05-11 07:15:00,6.1541,6.4130006,9.484563,5.34095,8.122543
2021-05-11 07:30:00,6.3447,6.442033,8.936564,5.24075,7.8535395
2021-05-11 07:45:00,6.5418,6.1142673,8.117399,5.1247005,7.47903
2021-05-11 08:00:00,6.7402,6.2451754,7.1383944,5.023323,6.8927073
2021-05-11 08:15:00,6.9453,5.999393,6.695782,4.6758604,6.078545
2021-05-11 08:30:00,7.1571,5.667825,6.365633,4.354672,4.8920875
2021-05-11 08:45:00,7.3809,4.964338,5.381397,3.6330085,4.0752206
2021-05-11 09:00:00,7.617,4.256325,4.5930805,2.8315763,3.1661944
2021-05-11 09:15:00,7.8815,3.6919706,3.9980645,2.0359375,2.2632096
2021-05-11 09:30:00,8.1592,3.0716977,3.3286953,1.4004208,1.5355829
2021-05-11 09:45:00,8.4558,2.397443,2.5844936,0.9828204,0.96929723
