datetime,power,gfs_wind_speed_10m
2021-05-06 04:30:00,8.1949,1.4093117
2021-05-06 04:45:00,8.1528,1.2166516
2021-05-06 05:00:00,8.1686,0.945101
2021-05-06 05:15:00,8.2423,0.9324342
2021-05-06 05:30:00,8.3535,1.4190567
2021-05-06 05:45:00,8.4975,1.9669751
2021-05-06 06:00:00,8.6588,2.4656608
2021-05-06 06:15:00,8.8381,2.8373973
2021-05-06 06:30:00,9.102,3.0546556
2021-05-06 06:45:00,9.4487,3.1164412
2021-05-06 07:00:00,9.8712,3.0445209
2021-05-06 07:15:00,10.3745,2.8221414
2021-05-06 07:30:00,10.8975,2.4119647
2021-05-06 07:45:00,11.4349,2.0286546
2021-05-06 08:00:00,11.9679,2.0911114
2021-05-06 08:15:00,12.4888,2.3482559
2021-05-06 08:30:00,13.0368,2.8789587
2021-05-06 08:45:00,13.5993,2.4158702
2021-05-06 09:00:00,14.1414,1.8659921
2021-05-06 09:15:00,14.6534,1.4536384
2021-05-06 09:30:00,15.2973,1.4863204
2021-05-06 09:45:00,16.0373,1.8743591
2021-05-06 10:00:00,16.8498,2.0355928
2021-05-06 10:15:00,17.6659,1.8482684
2021-05-06 10:30:00,18.4157,1.5886192
2021-05-06 10:45:00,19.0566,1.4987652
2021-05-06 11:00:00,19.5703,1.6026655
2021-05-06 11:15:00,19.9215,1.7748268
2021-05-06 11:30:00,20.1399,1.8946766
2021-05-06 11:45:00,20.2039,1.8840668
2021-05-06 12:00:00,20.1308,1.7708656
2021-05-06 12:15:00,19.9305,1.6963637
2021-05-06 12:30:00,19.7318,1.7197096
2021-05-06 12:45:00,19.5345,1.7853581
2021-05-06 13:00:00,19.3742,1.8728411
2021-05-06 13:15:00,19.2768,1.9766215
2021-05-06 13:30:00,19.0566,2.0939074
2021-05-06 13:45:00,18.7688,2.211664
2021-05-06 14:00:00,18.4499,2.2493627
2021-05-06 14:15:00,18.1604,2.2658734
2021-05-06 14:30:00,17.8491,2.3769126
2021-05-06 14:45:00,17.5499,2.6376698
2021-05-06 15:00:00,17.2871,2.9874692
2021-05-06 15:15:00,17.0755,3.326964
2021-05-06 15:30:00,17.0351,3.5953498
2021-05-06 15:45:00,17.2055,3.787635
2021-05-06 16:00:00,17.5913,3.8978996
2021-05-06 16:15:00,18.2197,3.998113
2021-05-06 16:30:00,18.9341,4.1313553
2021-05-06 16:45:00,19.7318,4.3436604
2021-05-06 17:00:00,20.5822,4.5832815
2021-05-06 17:15:00,21.4792,4.6747766
2021-05-06 17:30:00,22.3662,4.565388
2021-05-06 17:45:00,23.1895,4.424996
2021-05-06 18:00:00,23.8796,4.2734275
2021-05-06 18:15:00,24.3944,4.08283
2021-05-06 18:30:00,24.9178,3.8114772
2021-05-06 18:45:00,25.4392,3.6535764
2021-05-06 19:00:00,25.9914,3.6738422
2021-05-06 19:15:00,26.5644,3.705819
2021-05-06 19:30:00,27.0093,3.760816
2021-05-06 19:45:00,27.3092,3.4503286
2021-05-06 20:00:00,27.4252,2.801411
2021-05-06 20:15:00,27.3788,2.8215673
2021-05-06 20:30:00,27.1935,2.7637093
2021-05-06 20:45:00,26.9061,2.6653697
2021-05-06 21:00:00,26.5644,2.590952
2021-05-06 21:15:00,26.2037,2.5014298
2021-05-06 21:30:00,25.8802,2.4536157
2021-05-06 21:45:00,25.6479,2.519493
2021-05-06 22:00:00,25.5598,2.7957911
2021-05-06 22:15:00,25.6479,3.4323468
2021-05-06 22:30:00,25.7141,4.1791687
2021-05-06 22:45:00,25.7583,4.8137817
2021-05-06 23:00:00,25.7251,4.779454
2021-05-06 23:15:00,25.6038,4.944342
2021-05-06 23:30:00,25.3954,5.030808
2021-05-06 23:45:00,25.0798,5.121218
2021-05-07 00:00:00,25.9468,6.471894
2021-05-07 00:15:00,26.0359,6.524014
2021-05-07 00:30:00,26.0471,6.7889347
2021-05-07 00:45:00,25.9802,7.038191
2021-05-07 01:00:00,25.8358,6.970294
2021-05-07 01:15:00,25.6038,6.840667
2021-05-07 01:30:00,25.3517,6.8010545
2021-05-07 01:45:00,25.0365,6.739923
2021-05-07 02:00:00,24.6497,6.698003
2021-05-07 02:15:00,24.1517,6.7511415
2021-05-07 02:30:00,23.5996,6.758857
2021-05-07 02:45:00,22.9664,6.664634
2021-05-07 03:00:00,22.2674,6.552028
2021-05-07 03:15:00,21.508,6.3489666
2021-05-07 03:30:00,20.778,6.237201
2021-05-07 03:45:00,20.076,6.361132
2021-05-07 04:00:00,19.392,6.437771
2021-05-07 04:15:00,18.7514,6.396499
2021-05-07 04:30:00,18.1604,6.3483486
2021-05-07 04:45:00,17.6493,6.322121
2021-05-07 05:00:00,17.2462,6.362302
2021-05-07 05:15:00,16.9543,6.4285636
2021-05-07 05:30:00,16.7537,6.519236
2021-05-07 05:45:00,16.6739,6.6374454
2021-05-07 06:00:00,16.7377,6.72173
2021-05-07 06:15:00,16.9463,6.6761727
2021-05-07 06:30:00,17.1811,6.4901204
2021-05-07 06:45:00,17.4346,6.239366
2021-05-07 07:00:00,17.7157,5.942329
2021-05-07 07:15:00,18.0506,5.7740936
2021-05-07 07:30:00,18.3815,5.657577
2021-05-07 07:45:00,18.7341,5.489867
2021-05-07 08:00:00,19.118,5.3371167
2021-05-07 08:15:00,19.5256,5.1607194
2021-05-07 08:30:00,19.9305,4.943685
2021-05-07 08:45:00,20.3141,4.8033476
2021-05-07 09:00:00,20.6752,4.602063
2021-05-07 09:15:00,20.9752,4.4158697
2021-05-07 09:30:00,21.2593,4.5483804
2021-05-07 09:45:00,21.508,4.6702085
2021-05-07 10:00:00,21.7298,4.764953
2021-05-07 10:15:00,21.9046,5.004479
2021-05-07 10:30:00,22.2082,5.2226663
2021-05-07 10:45:00,22.6648,5.402337
2021-05-07 11:00:00,23.2711,5.609272
2021-05-07 11:15:00,24.0363,5.7727184
2021-05-07 11:30:00,24.9394,5.937063
2021-05-07 11:45:00,25.9802,6.03416
2021-05-07 12:00:00,27.1704,6.066497
2021-05-07 12:15:00,28.5234,6.0911665
2021-05-07 12:30:00,29.9672,6.0629177
2021-05-07 12:45:00,31.521,5.9879107
2021-05-07 13:00:00,33.1792,5.9157395
2021-05-07 13:15:00,34.9629,5.80704
2021-05-07 13:30:00,36.8223,5.6635065
2021-05-07 13:45:00,38.744,5.586917
2021-05-07 14:00:00,40.7439,5.6125665
2021-05-07 14:15:00,42.7739,5.70619
2021-05-07 14:30:00,44.8299,5.78305
2021-05-07 14:45:00,46.8542,5.844962
2021-05-07 15:00:00,48.837,5.951307
2021-05-07 15:15:00,50.7688,6.0114946
2021-05-07 15:30:00,52.3699,6.0593224
2021-05-07 15:45:00,53.6143,6.1324058
2021-05-07 16:00:00,54.4821,6.189697
2021-05-07 16:15:00,54.9198,6.1739974
2021-05-07 16:30:00,55.0996,6.1259413
2021-05-07 16:45:00,54.9797,6.11851
2021-05-07 17:00:00,54.5615,6.114542
2021-05-07 17:15:00,53.85,6.0891833
2021-05-07 17:30:00,52.8728,6.0524554
2021-05-07 17:45:00,51.622,6.016306
2021-05-07 18:00:00,50.1125,5.9631615
2021-05-07 18:15:00,48.3991,5.882189
2021-05-07 18:30:00,46.6947,5.7582345
2021-05-07 18:45:00,45.019,5.5988913
2021-05-07 19:00:00,43.3562,5.412746
2021-05-07 19:15:00,41.7087,5.1878495
2021-05-07 19:30:00,40.2839,4.8797536
2021-05-07 19:45:00,39.0821,3.8939922
2021-05-07 20:00:00,38.0747,3.195454
2021-05-07 20:15:00,37.251,3.2540107
2021-05-07 20:30:00,36.6315,3.3699765
2021-05-07 20:45:00,36.1795,3.4396985
2021-05-07 21:00:00,35.9047,3.489217
2021-05-07 21:15:00,35.7895,3.506995
2021-05-07 21:30:00,35.7032,3.519014
2021-05-07 21:45:00,35.6459,3.5553854
2021-05-07 22:00:00,35.6029,3.7789876
2021-05-07 22:15:00,35.5599,4.59691
2021-05-07 22:30:00,35.36,4.661071
2021-05-07 22:45:00,34.977,4.53072
2021-05-07 23:00:00,34.4297,4.496403
2021-05-07 23:15:00,33.6969,4.4519553
2021-05-07 23:30:00,32.8018,4.4788494
2021-05-07 23:45:00,31.7686,4.605895
2021-05-08 00:00:00,28.8125,5.549698
2021-05-08 00:15:00,27.5417,6.1061964
2021-05-08 00:30:00,26.316,6.178053
2021-05-08 00:45:00,25.1015,6.518214
2021-05-08 01:00:00,23.9213,6.731889
2021-05-08 01:15:00,22.7549,6.9140024
2021-05-08 01:30:00,21.6815,6.8767085
2021-05-08 01:45:00,20.6846,6.6221333
2021-05-08 02:00:00,19.7408,6.1266174
2021-05-08 02:15:00,18.8469,5.731093
2021-05-08 02:30:00,17.9917,5.5711007
2021-05-08 02:45:00,17.1729,5.512076
2021-05-08 03:00:00,16.4046,5.587227
2021-05-08 03:15:00,15.6681,5.6417294
2021-05-08 03:30:00,15.0286,5.585433
2021-05-08 03:45:00,14.479,5.4261875
2021-05-08 04:00:00,14.0134,5.1330004
2021-05-08 04:15:00,13.6411,4.7895427
2021-05-08 04:30:00,13.2956,4.45998
2021-05-08 04:45:00,12.9827,4.3595676
2021-05-08 05:00:00,12.7209,4.421878
2021-05-08 05:15:00,12.502,4.5042386
2021-05-08 05:30:00,12.3377,4.649079
2021-05-08 05:45:00,12.2332,4.8278365
2021-05-08 06:00:00,12.1877,4.960112
2021-05-08 06:15:00,12.2137,5.007089
2021-05-08 06:30:00,12.2462,4.990497
2021-05-08 06:45:00,12.2919,4.895315
2021-05-08 07:00:00,12.3442,4.732773
2021-05-08 07:15:00,12.4098,4.5736403
2021-05-08 07:30:00,12.4427,4.4757595
2021-05-08 07:45:00,12.4493,4.532594
2021-05-08 08:00:00,12.423,4.6713767
2021-05-08 08:15:00,12.3508,4.7250853
2021-05-08 08:30:00,12.2658,4.7962728
2021-05-08 08:45:00,12.1487,4.858099
2021-05-08 09:00:00,12.0,5.0933833
2021-05-08 09:15:00,11.8014,5.120859
2021-05-08 09:30:00,11.6426,4.9032345
2021-05-08 09:45:00,11.5102,4.546377
2021-05-08 10:00:00,11.4099,4.252183
2021-05-08 10:15:00,11.3287,4.14184
2021-05-08 10:30:00,11.3537,4.1441317
2021-05-08 10:45:00,11.4788,4.2516975
2021-05-08 11:00:00,11.7123,4.5133896
2021-05-08 11:15:00,12.0581,4.856603
2021-05-08 11:30:00,12.4888,5.165993
2021-05-08 11:45:00,13.0165,5.3965135
2021-05-08 12:00:00,13.648,5.6099067
2021-05-08 12:15:00,14.4067,5.770036
2021-05-08 12:30:00,15.2523,5.8360596
2021-05-08 12:45:00,16.2007,5.8299837
2021-05-08 13:00:00,17.2789,5.7865686
2021-05-08 13:15:00,18.5271,5.7548823
2021-05-08 13:30:00,19.8219,5.7419777
2021-05-08 13:45:00,21.1833,5.695765
2021-05-08 14:00:00,22.6248,5.620395
2021-05-08 14:15:00,24.1622,5.559538
2021-05-08 14:30:00,25.7472,5.517154
2021-05-08 14:45:00,27.3788,5.4611554
2021-05-08 15:00:00,29.0551,5.4282904
2021-05-08 15:15:00,30.7617,5.3443317
2021-05-08 15:30:00,32.4013,5.4475408
2021-05-08 15:45:00,33.9168,5.585597
2021-05-08 16:00:00,35.2604,5.649625
2021-05-08 16:15:00,36.3976,5.6603355
2021-05-08 16:30:00,37.3699,5.6313567
2021-05-08 16:45:00,38.1806,5.5508785
2021-05-08 17:00:00,38.8053,5.444466
2021-05-08 17:15:00,39.2521,5.333422
2021-05-08 17:30:00,39.5314,5.2343855
2021-05-08 17:45:00,39.6404,5.1382856
2021-05-08 18:00:00,39.547,5.1035776
2021-05-08 18:15:00,39.2985,5.0773745
2021-05-08 18:30:00,39.0051,4.9900007
2021-05-08 18:45:00,38.7593,4.8217406
2021-05-08 19:00:00,38.5758,4.614789
2021-05-08 19:15:00,38.4996,4.446859
2021-05-08 19:30:00,38.5301,4.279759
2021-05-08 19:45:00,38.6828,3.455001
2021-05-08 20:00:00,38.9743,3.0638812
2021-05-08 20:15:00,39.4226,3.1932807
2021-05-08 20:30:00,40.0318,3.3370035
2021-05-08 20:45:00,40.8396,3.5494251
2021-05-08 21:00:00,41.855,3.967813
2021-05-08 21:15:00,43.1392,4.312713
2021-05-08 21:30:00,44.4537,4.4914927
2021-05-08 21:45:00,45.7638,4.580679
2021-05-08 22:00:00,47.0141,4.620415
2021-05-08 22:15:00,48.1813,4.7237444
2021-05-08 22:30:00,49.0387,4.9117913
2021-05-08 22:45:00,49.5179,4.867581
2021-05-08 23:00:00,49.4994,4.780384
2021-05-08 23:15:00,48.947,4.7410083
2021-05-08 23:30:00,47.9823,4.7377915
2021-05-08 23:45:00,46.6063,4.6948004
2021-05-09 00:00:00,46.9845,4.765393
2021-05-09 00:15:00,45.8711,4.8707423
2021-05-09 00:30:00,44.4092,5.0051923
2021-05-09 00:45:00,42.6284,4.90611
2021-05-09 01:00:00,40.5495,4.8756666
2021-05-09 01:15:00,38.2613,4.6535416
2021-05-09 01:30:00,35.9597,4.7026215
2021-05-09 01:45:00,33.6748,3.9067953
2021-05-09 02:00:00,31.3825,4.1928988
2021-05-09 02:15:00,29.1024,4.381632
2021-05-09 02:30:00,26.9166,4.2653017
2021-05-09 02:45:00,24.8165,3.5878875
2021-05-09 03:00:00,22.7756,2.8609354
2021-05-09 03:15:00,20.7909,2.4536479
2021-05-09 03:30:00,19.0693,1.9921644
2021-05-09 03:45:00,17.5495,1.8750969
2021-05-09 04:00:00,16.2188,2.010828
2021-05-09 04:15:00,15.0523,2.1926093
2021-05-09 04:30:00,14.0637,2.1094527
2021-05-09 04:45:00,13.2338,1.8933394
2021-05-09 05:00:00,12.5422,1.7773112
2021-05-09 05:15:00,11.966,1.8780885
2021-05-09 05:30:00,11.5041,2.191265
2021-05-09 05:45:00,11.1449,2.5177133
2021-05-09 06:00:00,10.8785,2.6595354
2021-05-09 06:15:00,10.6906,2.753281
2021-05-09 06:30:00,10.6146,2.8675675
2021-05-09 06:45:00,10.6555,2.9349508
2021-05-09 07:00:00,10.8079,3.0059786
2021-05-09 07:15:00,11.0796,2.954049
2021-05-09 07:30:00,11.3359,2.80262
2021-05-09 07:45:00,11.5766,2.945125
2021-05-09 08:00:00,11.801,3.3973684
2021-05-09 08:15:00,12.0213,3.3534667
2021-05-09 08:30:00,12.2247,3.620768
2021-05-09 08:45:00,12.4235,3.3882313
2021-05-09 09:00:00,12.63,3.3009157
2021-05-09 09:15:00,12.8509,3.3085153
2021-05-09 09:30:00,12.9524,3.1954455
2021-05-09 09:45:00,12.9779,3.0506697
2021-05-09 10:00:00,12.9588,2.9038155
2021-05-09 10:15:00,12.927,2.7970896
2021-05-09 10:30:00,12.8255,2.7221477
2021-05-09 10:45:00,12.674,2.4987195
2021-05-09 11:00:00,12.4796,2.208824
2021-05-09 11:15:00,12.2557,2.0175772
2021-05-09 11:30:00,12.009,1.9436966
2021-05-09 11:45:00,11.7402,1.9223299
2021-05-09 12:00:00,11.45,2.0122952
2021-05-09 12:15:00,11.1271,2.1669216
2021-05-09 12:30:00,10.8255,2.2760684
2021-05-09 12:45:00,10.5563,2.273124
2021-05-09 13:00:00,10.3127,2.2248135
2021-05-09 13:15:00,10.1055,2.226568
2021-05-09 13:30:00,10.0483,2.3486667
2021-05-09 13:45:00,10.1055,2.50124
2021-05-09 14:00:00,10.2435,2.6614695
2021-05-09 14:15:00,10.4285,3.0991814
2021-05-09 14:30:00,10.6497,3.7760744
2021-05-09 14:45:00,10.8962,4.2423177
2021-05-09 15:00:00,11.1568,4.5175548
2021-05-09 15:15:00,11.4139,4.7994485
2021-05-09 15:30:00,11.6552,5.044397
2021-05-09 15:45:00,11.8926,5.437645
2021-05-09 16:00:00,12.1505,5.9278455
2021-05-09 16:15:00,12.4547,5.755143
2021-05-09 16:30:00,12.7497,5.2447014
2021-05-09 16:45:00,13.048,4.9514394
2021-05-09 17:00:00,13.3628,4.9211755
2021-05-09 17:15:00,13.701,5.7109704
2021-05-09 17:30:00,14.0703,5.927882
2021-05-09 17:45:00,14.4923,6.00478
2021-05-09 18:00:00,14.9833,5.9697356
2021-05-09 18:15:00,15.5405,5.83316
2021-05-09 18:30:00,16.0169,5.6790915
2021-05-09 18:45:00,16.4077,5.556258
2021-05-09 19:00:00,16.7159,5.4698496
2021-05-09 19:15:00,16.9459,5.424767
2021-05-09 19:30:00,17.1179,5.400679
2021-05-09 19:45:00,17.2082,5.4587803
2021-05-09 20:00:00,17.2082,5.499307
2021-05-09 20:15:00,17.0804,5.1613607
2021-05-09 20:30:00,16.9161,4.7370143
2021-05-09 20:45:00,16.6938,4.63301
2021-05-09 21:00:00,16.4077,4.8523664
2021-05-09 21:15:00,16.0456,5.2657604
2021-05-09 21:30:00,15.6817,5.211702
2021-05-09 21:45:00,15.3161,5.1046376
2021-05-09 22:00:00,14.9627,4.6182146
2021-05-09 22:15:00,14.6074,4.6585016
2021-05-09 22:30:00,14.4788,4.5427337
2021-05-09 22:45:00,14.5667,5.0587564
2021-05-09 23:00:00,14.8802,5.7278914
2021-05-09 23:15:00,15.4351,5.569568
2021-05-09 23:30:00,16.2115,5.0944185
2021-05-09 23:45:00,17.2383,4.8840313
2021-05-10 00:00:00,19.5198,4.795837
2021-05-10 00:15:00,20.635,5.340048
2021-05-10 00:30:00,21.7466,5.42175
2021-05-10 00:45:00,22.8507,5.5148096
2021-05-10 01:00:00,23.9527,5.5914183
2021-05-10 01:15:00,25.0391,5.392521
2021-05-10 01:30:00,26.2105,5.3108473
2021-05-10 01:45:00,27.4407,5.328241
2021-05-10 02:00:00,28.7332,5.780863
2021-05-10 02:15:00,30.0318,6.101233
2021-05-10 02:30:00,31.1969,6.1662216
2021-05-10 02:45:00,32.2237,6.340635
2021-05-10 03:00:00,33.0979,5.6350646
2021-05-10 03:15:00,33.7806,4.8328843
2021-05-10 03:30:00,34.1399,4.8988695
2021-05-10 03:45:00,34.1801,4.6367397
2021-05-10 04:00:00,33.8734,4.7199874
2021-05-10 04:15:00,33.2544,4.7326713
2021-05-10 04:30:00,32.4403,4.86225
2021-05-10 04:45:00,31.4198,5.12355
2021-05-10 05:00:00,30.2353,5.55743
2021-05-10 05:15:00,28.8827,5.9859533
2021-05-10 05:30:00,27.4737,6.231692
2021-05-10 05:45:00,26.0312,6.2981405
2021-05-10 06:00:00,24.5856,6.3231974
2021-05-10 06:15:00,23.1529,6.4324384
2021-05-10 06:30:00,22.0001,6.4108458
2021-05-10 06:45:00,21.1232,6.4593763
2021-05-10 07:00:00,20.5402,6.5355573
2021-05-10 07:15:00,20.2493,6.620474
2021-05-10 07:30:00,20.3175,6.8234763
2021-05-10 07:45:00,20.7475,7.263007
2021-05-10 08:00:00,21.549,7.286306
2021-05-10 08:15:00,22.7569,7.7170186
2021-05-10 08:30:00,24.3664,7.8814507
2021-05-10 08:45:00,26.4334,7.8526783
2021-05-10 09:00:00,29.0097,7.7880435
2021-05-10 09:15:00,32.1603,7.758281
2021-05-10 09:30:00,35.8479,7.6957974
2021-05-10 09:45:00,40.1473,7.6161036
2021-05-10 10:00:00,45.1183,7.6490154
2021-05-10 10:15:00,50.7739,7.8123865
2021-05-10 10:30:00,56.6275,7.9668007
2021-05-10 10:45:00,62.467,8.075516
2021-05-10 11:00:00,68.09,8.074474
2021-05-10 11:15:00,73.306,8.0185375
2021-05-10 11:30:00,78.0282,7.888228
2021-05-10 11:45:00,82.1149,7.7593346
2021-05-10 12:00:00,85.5443,7.615432
2021-05-10 12:15:00,88.2633,7.475913
2021-05-10 12:30:00,90.2882,7.355178
2021-05-10 12:45:00,91.595,7.257304
2021-05-10 13:00:00,92.1967,7.1246147
2021-05-10 13:15:00,92.0872,6.9580865
2021-05-10 13:30:00,91.3494,6.7611556
2021-05-10 13:45:00,90.0712,6.572258
2021-05-10 14:00:00,88.2633,6.426242
2021-05-10 14:15:00,86.1007,6.3110495
2021-05-10 14:30:00,83.4937,6.220752
2021-05-10 14:45:00,80.5946,6.1246257
2021-05-10 15:00:00,77.4755,6.0402265
2021-05-10 15:15:00,74.2559,5.9966397
2021-05-10 15:30:00,71.0236,5.977588
2021-05-10 15:45:00,67.8126,5.9454074
2021-05-10 16:00:00,64.6766,5.894984
2021-05-10 16:15:00,61.5765,5.80902
2021-05-10 16:30:00,58.5834,5.7121663
2021-05-10 16:45:00,55.7584,5.640002
2021-05-10 17:00:00,53.1533,5.5764027
2021-05-10 17:15:00,50.7739,5.4763165
2021-05-10 17:30:00,48.6778,5.3801684
2021-05-10 17:45:00,46.8617,5.322297
2021-05-10 18:00:00,45.2884,5.273266
2021-05-10 18:15:00,43.9416,5.1897845
2021-05-10 18:30:00,42.8395,5.111138
2021-05-10 18:45:00,41.9842,5.0548053
2021-05-10 19:00:00,41.3325,4.988136
2021-05-10 19:15:00,40.8455,4.87759
2021-05-10 19:30:00,40.4408,4.7307715
2021-05-10 19:45:00,40.1165,4.5269427
2021-05-10 20:00:00,39.8862,3.7554529
2021-05-10 20:15:00,39.7486,3.0020752
2021-05-10 20:30:00,39.7028,2.9942276
2021-05-10 20:45:00,39.7333,2.9582996
2021-05-10 21:00:00,39.8403,2.8898773
2021-05-10 21:15:00,40.0242,2.8591726
2021-05-10 21:30:00,40.0703,2.9160838
2021-05-10 21:45:00,40.0089,3.0158627
2021-05-10 22:00:00,39.8403,3.1264505
2021-05-10 22:15:00,39.5504,3.2573845
2021-05-10 22:30:00,39.1417,3.389864
2021-05-10 22:45:00,38.6025,3.6630979
2021-05-10 23:00:00,37.9521,4.198011
2021-05-10 23:15:00,37.1813,4.072346
2021-05-10 23:30:00,36.2689,4.0498962
2021-05-10 23:45:00,35.2521,4.0058947
2021-05-11 00:00:00,31.8572,4.1896944
2021-05-11 00:15:00,29.9842,4.155696
2021-05-11 00:30:00,28.0635,4.0969024
2021-05-11 00:45:00,26.1154,4.07441
2021-05-11 01:00:00,24.1884,3.8941863
2021-05-11 01:15:00,22.2929,3.7350519
2021-05-11 01:30:00,20.523,3.6650164
2021-05-11 01:45:00,18.8671,3.2646008
2021-05-11 02:00:00,17.3139,3.0568297
2021-05-11 02:15:00,15.8666,2.833402
2021-05-11 02:30:00,14.5058,2.679652
2021-05-11 02:45:00,13.221,3.040324
2021-05-11 03:00:00,12.009,4.313977
2021-05-11 03:15:00,10.8667,4.725402
2021-05-11 03:30:00,9.8373,4.9083757
2021-05-11 03:45:00,8.9202,4.9038663
2021-05-11 04:00:00,8.111,4.626188
2021-05-11 04:15:00,7.407,4.8004575
2021-05-11 04:30:00,6.8272,5.0172153
2021-05-11 04:45:00,6.3648,5.133105
2021-05-11 05:00:00,6.0046,5.1919928
2021-05-11 05:15:00,5.7426,5.29408
2021-05-11 05:30:00,5.5613,5.2703485
2021-05-11 05:45:00,5.4688,5.1950135
2021-05-11 06:00:00,5.4639,5.126755
2021-05-11 06:15:00,5.5467,5.1339893
2021-05-11 06:30:00,5.6543,5.2158136
2021-05-11 06:45:00,5.7918,5.3450503
2021-05-11 07:00:00,5.955,5.40176
2021-05-11 07:15:00,6.1541,5.34095
2021-05-11 07:30:00,6.3447,5.24075
2021-05-11 07:45:00,6.5418,5.1247005
2021-05-11 08:00:00,6.7402,5.023323
2021-05-11 08:15:00,6.9453,4.6758604
2021-05-11 08:30:00,7.1571,4.354672
2021-05-11 08:45:00,7.3809,3.6330085
2021-05-11 09:00:00,7.617,2.8315763
2021-05-11 09:15:00,7.8815,2.0359375
2021-05-11 09:30:00,8.1592,1.4004208
2021-05-11 09:45:00,8.4558,0.9828204
